audio_fp,video_fp,split,dataset
train/wav/091_23_F_DZJJ_156.wav,train/mp4/091_23_F_DZJJ_156.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_157.wav,train/mp4/091_23_F_DZJJ_157.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_158.wav,train/mp4/091_23_F_DZJJ_158.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_159.wav,train/mp4/091_23_F_DZJJ_159.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_160.wav,train/mp4/091_23_F_DZJJ_160.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_161.wav,train/mp4/091_23_F_DZJJ_161.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_162.wav,train/mp4/091_23_F_DZJJ_162.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_163.wav,train/mp4/091_23_F_DZJJ_163.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_164.wav,train/mp4/091_23_F_DZJJ_164.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_165.wav,train/mp4/091_23_F_DZJJ_165.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_166.wav,train/mp4/091_23_F_DZJJ_166.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_167.wav,train/mp4/091_23_F_DZJJ_167.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_168.wav,train/mp4/091_23_F_DZJJ_168.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_169.wav,train/mp4/091_23_F_DZJJ_169.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_170.wav,train/mp4/091_23_F_DZJJ_170.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_171.wav,train/mp4/091_23_F_DZJJ_171.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_172.wav,train/mp4/091_23_F_DZJJ_172.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_173.wav,train/mp4/091_23_F_DZJJ_173.mp4,train,ChineseLips
train/wav/091_23_F_DZJJ_174.wav,train/mp4/091_23_F_DZJJ_174.mp4,train,ChineseLips
train/wav/092_22_F_TY_001.wav,train/mp4/092_22_F_TY_001.mp4,train,ChineseLips
train/wav/092_22_F_TY_002.wav,train/mp4/092_22_F_TY_002.mp4,train,ChineseLips
train/wav/092_22_F_TY_003.wav,train/mp4/092_22_F_TY_003.mp4,train,ChineseLips
train/wav/092_22_F_TY_004.wav,train/mp4/092_22_F_TY_004.mp4,train,ChineseLips
train/wav/092_22_F_TY_005.wav,train/mp4/092_22_F_TY_005.mp4,train,ChineseLips
train/wav/092_22_F_TY_006.wav,train/mp4/092_22_F_TY_006.mp4,train,ChineseLips
train/wav/092_22_F_TY_007.wav,train/mp4/092_22_F_TY_007.mp4,train,ChineseLips
train/wav/092_22_F_TY_008.wav,train/mp4/092_22_F_TY_008.mp4,train,ChineseLips
train/wav/092_22_F_TY_009.wav,train/mp4/092_22_F_TY_009.mp4,train,ChineseLips
train/wav/092_22_F_TY_010.wav,train/mp4/092_22_F_TY_010.mp4,train,ChineseLips
train/wav/092_22_F_TY_011.wav,train/mp4/092_22_F_TY_011.mp4,train,ChineseLips
train/wav/092_22_F_TY_012.wav,train/mp4/092_22_F_TY_012.mp4,train,ChineseLips
train/wav/092_22_F_TY_013.wav,train/mp4/092_22_F_TY_013.mp4,train,ChineseLips
train/wav/092_22_F_TY_014.wav,train/mp4/092_22_F_TY_014.mp4,train,ChineseLips
train/wav/092_22_F_TY_015.wav,train/mp4/092_22_F_TY_015.mp4,train,ChineseLips
train/wav/092_22_F_TY_016.wav,train/mp4/092_22_F_TY_016.mp4,train,ChineseLips
train/wav/092_22_F_TY_017.wav,train/mp4/092_22_F_TY_017.mp4,train,ChineseLips
train/wav/092_22_F_TY_018.wav,train/mp4/092_22_F_TY_018.mp4,train,ChineseLips
train/wav/092_22_F_TY_019.wav,train/mp4/092_22_F_TY_019.mp4,train,ChineseLips
train/wav/092_22_F_TY_020.wav,train/mp4/092_22_F_TY_020.mp4,train,ChineseLips
train/wav/092_22_F_TY_021.wav,train/mp4/092_22_F_TY_021.mp4,train,ChineseLips
train/wav/092_22_F_TY_022.wav,train/mp4/092_22_F_TY_022.mp4,train,ChineseLips
train/wav/092_22_F_TY_023.wav,train/mp4/092_22_F_TY_023.mp4,train,ChineseLips
train/wav/092_22_F_TY_024.wav,train/mp4/092_22_F_TY_024.mp4,train,ChineseLips
train/wav/092_22_F_TY_025.wav,train/mp4/092_22_F_TY_025.mp4,train,ChineseLips
train/wav/092_22_F_TY_026.wav,train/mp4/092_22_F_TY_026.mp4,train,ChineseLips
train/wav/092_22_F_TY_027.wav,train/mp4/092_22_F_TY_027.mp4,train,ChineseLips
train/wav/092_22_F_TY_028.wav,train/mp4/092_22_F_TY_028.mp4,train,ChineseLips
train/wav/092_22_F_TY_029.wav,train/mp4/092_22_F_TY_029.mp4,train,ChineseLips
train/wav/092_22_F_TY_030.wav,train/mp4/092_22_F_TY_030.mp4,train,ChineseLips
train/wav/092_22_F_TY_031.wav,train/mp4/092_22_F_TY_031.mp4,train,ChineseLips
train/wav/092_22_F_TY_032.wav,train/mp4/092_22_F_TY_032.mp4,train,ChineseLips
train/wav/092_22_F_TY_033.wav,train/mp4/092_22_F_TY_033.mp4,train,ChineseLips
train/wav/092_22_F_TY_034.wav,train/mp4/092_22_F_TY_034.mp4,train,ChineseLips
train/wav/092_22_F_TY_035.wav,train/mp4/092_22_F_TY_035.mp4,train,ChineseLips
train/wav/092_22_F_TY_036.wav,train/mp4/092_22_F_TY_036.mp4,train,ChineseLips
train/wav/092_22_F_TY_037.wav,train/mp4/092_22_F_TY_037.mp4,train,ChineseLips
train/wav/092_22_F_TY_038.wav,train/mp4/092_22_F_TY_038.mp4,train,ChineseLips
train/wav/092_22_F_TY_039.wav,train/mp4/092_22_F_TY_039.mp4,train,ChineseLips
train/wav/092_22_F_TY_040.wav,train/mp4/092_22_F_TY_040.mp4,train,ChineseLips
train/wav/092_22_F_TY_041.wav,train/mp4/092_22_F_TY_041.mp4,train,ChineseLips
train/wav/092_22_F_TY_042.wav,train/mp4/092_22_F_TY_042.mp4,train,ChineseLips
train/wav/092_22_F_TY_043.wav,train/mp4/092_22_F_TY_043.mp4,train,ChineseLips
train/wav/092_22_F_TY_044.wav,train/mp4/092_22_F_TY_044.mp4,train,ChineseLips
train/wav/092_22_F_TY_045.wav,train/mp4/092_22_F_TY_045.mp4,train,ChineseLips
train/wav/092_22_F_TY_046.wav,train/mp4/092_22_F_TY_046.mp4,train,ChineseLips
train/wav/092_22_F_TY_047.wav,train/mp4/092_22_F_TY_047.mp4,train,ChineseLips
train/wav/092_22_F_TY_048.wav,train/mp4/092_22_F_TY_048.mp4,train,ChineseLips
train/wav/092_22_F_TY_049.wav,train/mp4/092_22_F_TY_049.mp4,train,ChineseLips
train/wav/092_22_F_TY_050.wav,train/mp4/092_22_F_TY_050.mp4,train,ChineseLips
train/wav/092_22_F_TY_051.wav,train/mp4/092_22_F_TY_051.mp4,train,ChineseLips
train/wav/092_22_F_TY_052.wav,train/mp4/092_22_F_TY_052.mp4,train,ChineseLips
train/wav/092_22_F_TY_053.wav,train/mp4/092_22_F_TY_053.mp4,train,ChineseLips
train/wav/092_22_F_TY_054.wav,train/mp4/092_22_F_TY_054.mp4,train,ChineseLips
train/wav/092_22_F_TY_055.wav,train/mp4/092_22_F_TY_055.mp4,train,ChineseLips
train/wav/092_22_F_TY_056.wav,train/mp4/092_22_F_TY_056.mp4,train,ChineseLips
train/wav/092_22_F_TY_057.wav,train/mp4/092_22_F_TY_057.mp4,train,ChineseLips
train/wav/092_22_F_TY_058.wav,train/mp4/092_22_F_TY_058.mp4,train,ChineseLips
train/wav/092_22_F_TY_059.wav,train/mp4/092_22_F_TY_059.mp4,train,ChineseLips
train/wav/092_22_F_TY_060.wav,train/mp4/092_22_F_TY_060.mp4,train,ChineseLips
train/wav/092_22_F_TY_061.wav,train/mp4/092_22_F_TY_061.mp4,train,ChineseLips
train/wav/092_22_F_TY_062.wav,train/mp4/092_22_F_TY_062.mp4,train,ChineseLips
train/wav/092_22_F_TY_063.wav,train/mp4/092_22_F_TY_063.mp4,train,ChineseLips
train/wav/092_22_F_TY_064.wav,train/mp4/092_22_F_TY_064.mp4,train,ChineseLips
train/wav/092_22_F_TY_065.wav,train/mp4/092_22_F_TY_065.mp4,train,ChineseLips
train/wav/092_22_F_TY_066.wav,train/mp4/092_22_F_TY_066.mp4,train,ChineseLips
train/wav/092_22_F_TY_067.wav,train/mp4/092_22_F_TY_067.mp4,train,ChineseLips
train/wav/092_22_F_TY_068.wav,train/mp4/092_22_F_TY_068.mp4,train,ChineseLips
train/wav/092_22_F_TY_069.wav,train/mp4/092_22_F_TY_069.mp4,train,ChineseLips
train/wav/092_22_F_TY_070.wav,train/mp4/092_22_F_TY_070.mp4,train,ChineseLips
train/wav/092_22_F_TY_071.wav,train/mp4/092_22_F_TY_071.mp4,train,ChineseLips
train/wav/092_22_F_TY_072.wav,train/mp4/092_22_F_TY_072.mp4,train,ChineseLips
train/wav/092_22_F_TY_073.wav,train/mp4/092_22_F_TY_073.mp4,train,ChineseLips
train/wav/092_22_F_TY_074.wav,train/mp4/092_22_F_TY_074.mp4,train,ChineseLips
train/wav/092_22_F_TY_075.wav,train/mp4/092_22_F_TY_075.mp4,train,ChineseLips
train/wav/092_22_F_TY_076.wav,train/mp4/092_22_F_TY_076.mp4,train,ChineseLips
train/wav/092_22_F_TY_077.wav,train/mp4/092_22_F_TY_077.mp4,train,ChineseLips
train/wav/092_22_F_TY_078.wav,train/mp4/092_22_F_TY_078.mp4,train,ChineseLips
train/wav/092_22_F_TY_079.wav,train/mp4/092_22_F_TY_079.mp4,train,ChineseLips
train/wav/092_22_F_TY_080.wav,train/mp4/092_22_F_TY_080.mp4,train,ChineseLips
train/wav/092_22_F_TY_081.wav,train/mp4/092_22_F_TY_081.mp4,train,ChineseLips
train/wav/092_22_F_TY_082.wav,train/mp4/092_22_F_TY_082.mp4,train,ChineseLips
train/wav/092_22_F_TY_083.wav,train/mp4/092_22_F_TY_083.mp4,train,ChineseLips
train/wav/092_22_F_TY_084.wav,train/mp4/092_22_F_TY_084.mp4,train,ChineseLips
train/wav/092_22_F_TY_085.wav,train/mp4/092_22_F_TY_085.mp4,train,ChineseLips
train/wav/092_22_F_TY_086.wav,train/mp4/092_22_F_TY_086.mp4,train,ChineseLips
train/wav/092_22_F_TY_087.wav,train/mp4/092_22_F_TY_087.mp4,train,ChineseLips
train/wav/092_22_F_TY_088.wav,train/mp4/092_22_F_TY_088.mp4,train,ChineseLips
train/wav/092_22_F_TY_089.wav,train/mp4/092_22_F_TY_089.mp4,train,ChineseLips
train/wav/092_22_F_TY_090.wav,train/mp4/092_22_F_TY_090.mp4,train,ChineseLips
train/wav/092_22_F_TY_091.wav,train/mp4/092_22_F_TY_091.mp4,train,ChineseLips
train/wav/092_22_F_TY_092.wav,train/mp4/092_22_F_TY_092.mp4,train,ChineseLips
train/wav/092_22_F_TY_093.wav,train/mp4/092_22_F_TY_093.mp4,train,ChineseLips
train/wav/092_22_F_TY_094.wav,train/mp4/092_22_F_TY_094.mp4,train,ChineseLips
train/wav/092_22_F_TY_095.wav,train/mp4/092_22_F_TY_095.mp4,train,ChineseLips
train/wav/092_22_F_TY_096.wav,train/mp4/092_22_F_TY_096.mp4,train,ChineseLips
train/wav/092_22_F_TY_097.wav,train/mp4/092_22_F_TY_097.mp4,train,ChineseLips
train/wav/092_22_F_TY_098.wav,train/mp4/092_22_F_TY_098.mp4,train,ChineseLips
train/wav/092_22_F_TY_099.wav,train/mp4/092_22_F_TY_099.mp4,train,ChineseLips
train/wav/092_22_F_TY_100.wav,train/mp4/092_22_F_TY_100.mp4,train,ChineseLips
train/wav/092_22_F_TY_101.wav,train/mp4/092_22_F_TY_101.mp4,train,ChineseLips
train/wav/092_22_F_TY_102.wav,train/mp4/092_22_F_TY_102.mp4,train,ChineseLips
train/wav/092_22_F_TY_103.wav,train/mp4/092_22_F_TY_103.mp4,train,ChineseLips
train/wav/092_22_F_TY_104.wav,train/mp4/092_22_F_TY_104.mp4,train,ChineseLips
train/wav/092_22_F_TY_105.wav,train/mp4/092_22_F_TY_105.mp4,train,ChineseLips
train/wav/092_22_F_TY_106.wav,train/mp4/092_22_F_TY_106.mp4,train,ChineseLips
train/wav/092_22_F_TY_107.wav,train/mp4/092_22_F_TY_107.mp4,train,ChineseLips
train/wav/092_22_F_TY_108.wav,train/mp4/092_22_F_TY_108.mp4,train,ChineseLips
train/wav/092_22_F_TY_109.wav,train/mp4/092_22_F_TY_109.mp4,train,ChineseLips
train/wav/092_22_F_TY_110.wav,train/mp4/092_22_F_TY_110.mp4,train,ChineseLips
train/wav/092_22_F_TY_111.wav,train/mp4/092_22_F_TY_111.mp4,train,ChineseLips
train/wav/092_22_F_TY_112.wav,train/mp4/092_22_F_TY_112.mp4,train,ChineseLips
train/wav/092_22_F_TY_113.wav,train/mp4/092_22_F_TY_113.mp4,train,ChineseLips
train/wav/092_22_F_TY_114.wav,train/mp4/092_22_F_TY_114.mp4,train,ChineseLips
train/wav/092_22_F_TY_115.wav,train/mp4/092_22_F_TY_115.mp4,train,ChineseLips
train/wav/092_22_F_TY_116.wav,train/mp4/092_22_F_TY_116.mp4,train,ChineseLips
train/wav/092_22_F_TY_117.wav,train/mp4/092_22_F_TY_117.mp4,train,ChineseLips
train/wav/092_22_F_TY_118.wav,train/mp4/092_22_F_TY_118.mp4,train,ChineseLips
train/wav/092_22_F_TY_119.wav,train/mp4/092_22_F_TY_119.mp4,train,ChineseLips
train/wav/092_22_F_TY_120.wav,train/mp4/092_22_F_TY_120.mp4,train,ChineseLips
train/wav/092_22_F_TY_121.wav,train/mp4/092_22_F_TY_121.mp4,train,ChineseLips
train/wav/092_22_F_TY_122.wav,train/mp4/092_22_F_TY_122.mp4,train,ChineseLips
train/wav/092_22_F_TY_123.wav,train/mp4/092_22_F_TY_123.mp4,train,ChineseLips
train/wav/092_22_F_TY_124.wav,train/mp4/092_22_F_TY_124.mp4,train,ChineseLips
train/wav/092_22_F_TY_125.wav,train/mp4/092_22_F_TY_125.mp4,train,ChineseLips
train/wav/092_22_F_TY_126.wav,train/mp4/092_22_F_TY_126.mp4,train,ChineseLips
train/wav/092_22_F_TY_127.wav,train/mp4/092_22_F_TY_127.mp4,train,ChineseLips
train/wav/092_22_F_TY_128.wav,train/mp4/092_22_F_TY_128.mp4,train,ChineseLips
train/wav/092_22_F_TY_129.wav,train/mp4/092_22_F_TY_129.mp4,train,ChineseLips
train/wav/092_22_F_TY_130.wav,train/mp4/092_22_F_TY_130.mp4,train,ChineseLips
train/wav/092_22_F_TY_131.wav,train/mp4/092_22_F_TY_131.mp4,train,ChineseLips
train/wav/092_22_F_TY_132.wav,train/mp4/092_22_F_TY_132.mp4,train,ChineseLips
train/wav/092_22_F_TY_133.wav,train/mp4/092_22_F_TY_133.mp4,train,ChineseLips
train/wav/092_22_F_TY_134.wav,train/mp4/092_22_F_TY_134.mp4,train,ChineseLips
train/wav/092_22_F_TY_135.wav,train/mp4/092_22_F_TY_135.mp4,train,ChineseLips
train/wav/092_22_F_TY_136.wav,train/mp4/092_22_F_TY_136.mp4,train,ChineseLips
train/wav/092_22_F_TY_137.wav,train/mp4/092_22_F_TY_137.mp4,train,ChineseLips
train/wav/092_22_F_TY_138.wav,train/mp4/092_22_F_TY_138.mp4,train,ChineseLips
train/wav/092_22_F_TY_139.wav,train/mp4/092_22_F_TY_139.mp4,train,ChineseLips
train/wav/092_22_F_TY_140.wav,train/mp4/092_22_F_TY_140.mp4,train,ChineseLips
train/wav/092_22_F_TY_141.wav,train/mp4/092_22_F_TY_141.mp4,train,ChineseLips
train/wav/092_22_F_TY_142.wav,train/mp4/092_22_F_TY_142.mp4,train,ChineseLips
train/wav/092_22_F_TY_143.wav,train/mp4/092_22_F_TY_143.mp4,train,ChineseLips
train/wav/092_22_F_TY_144.wav,train/mp4/092_22_F_TY_144.mp4,train,ChineseLips
train/wav/092_22_F_TY_145.wav,train/mp4/092_22_F_TY_145.mp4,train,ChineseLips
train/wav/092_22_F_TY_146.wav,train/mp4/092_22_F_TY_146.mp4,train,ChineseLips
train/wav/092_22_F_TY_147.wav,train/mp4/092_22_F_TY_147.mp4,train,ChineseLips
train/wav/092_22_F_TY_148.wav,train/mp4/092_22_F_TY_148.mp4,train,ChineseLips
train/wav/092_22_F_TY_149.wav,train/mp4/092_22_F_TY_149.mp4,train,ChineseLips
train/wav/092_22_F_TY_150.wav,train/mp4/092_22_F_TY_150.mp4,train,ChineseLips
train/wav/092_22_F_TY_151.wav,train/mp4/092_22_F_TY_151.mp4,train,ChineseLips
train/wav/092_22_F_TY_152.wav,train/mp4/092_22_F_TY_152.mp4,train,ChineseLips
train/wav/092_22_F_TY_153.wav,train/mp4/092_22_F_TY_153.mp4,train,ChineseLips
train/wav/092_22_F_TY_154.wav,train/mp4/092_22_F_TY_154.mp4,train,ChineseLips
train/wav/092_22_F_TY_155.wav,train/mp4/092_22_F_TY_155.mp4,train,ChineseLips
train/wav/092_22_F_TY_156.wav,train/mp4/092_22_F_TY_156.mp4,train,ChineseLips
train/wav/092_22_F_TY_157.wav,train/mp4/092_22_F_TY_157.mp4,train,ChineseLips
train/wav/092_22_F_TY_158.wav,train/mp4/092_22_F_TY_158.mp4,train,ChineseLips
train/wav/092_22_F_TY_159.wav,train/mp4/092_22_F_TY_159.mp4,train,ChineseLips
train/wav/092_22_F_TY_160.wav,train/mp4/092_22_F_TY_160.mp4,train,ChineseLips
train/wav/092_22_F_TY_161.wav,train/mp4/092_22_F_TY_161.mp4,train,ChineseLips
train/wav/092_22_F_TY_162.wav,train/mp4/092_22_F_TY_162.mp4,train,ChineseLips
train/wav/092_22_F_TY_163.wav,train/mp4/092_22_F_TY_163.mp4,train,ChineseLips
train/wav/092_22_F_TY_164.wav,train/mp4/092_22_F_TY_164.mp4,train,ChineseLips
train/wav/092_22_F_TY_165.wav,train/mp4/092_22_F_TY_165.mp4,train,ChineseLips
train/wav/092_22_F_TY_166.wav,train/mp4/092_22_F_TY_166.mp4,train,ChineseLips
train/wav/092_22_F_TY_167.wav,train/mp4/092_22_F_TY_167.mp4,train,ChineseLips
train/wav/092_22_F_TY_168.wav,train/mp4/092_22_F_TY_168.mp4,train,ChineseLips
train/wav/092_22_F_TY_169.wav,train/mp4/092_22_F_TY_169.mp4,train,ChineseLips
train/wav/092_22_F_TY_170.wav,train/mp4/092_22_F_TY_170.mp4,train,ChineseLips
train/wav/092_22_F_TY_171.wav,train/mp4/092_22_F_TY_171.mp4,train,ChineseLips
train/wav/092_22_F_TY_172.wav,train/mp4/092_22_F_TY_172.mp4,train,ChineseLips
train/wav/092_22_F_TY_173.wav,train/mp4/092_22_F_TY_173.mp4,train,ChineseLips
train/wav/092_22_F_TY_174.wav,train/mp4/092_22_F_TY_174.mp4,train,ChineseLips
train/wav/092_22_F_TY_175.wav,train/mp4/092_22_F_TY_175.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_001.wav,train/mp4/093_24_M_JKYS_001.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_002.wav,train/mp4/093_24_M_JKYS_002.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_003.wav,train/mp4/093_24_M_JKYS_003.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_004.wav,train/mp4/093_24_M_JKYS_004.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_005.wav,train/mp4/093_24_M_JKYS_005.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_006.wav,train/mp4/093_24_M_JKYS_006.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_007.wav,train/mp4/093_24_M_JKYS_007.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_008.wav,train/mp4/093_24_M_JKYS_008.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_009.wav,train/mp4/093_24_M_JKYS_009.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_010.wav,train/mp4/093_24_M_JKYS_010.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_011.wav,train/mp4/093_24_M_JKYS_011.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_012.wav,train/mp4/093_24_M_JKYS_012.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_013.wav,train/mp4/093_24_M_JKYS_013.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_014.wav,train/mp4/093_24_M_JKYS_014.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_015.wav,train/mp4/093_24_M_JKYS_015.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_016.wav,train/mp4/093_24_M_JKYS_016.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_017.wav,train/mp4/093_24_M_JKYS_017.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_018.wav,train/mp4/093_24_M_JKYS_018.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_019.wav,train/mp4/093_24_M_JKYS_019.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_020.wav,train/mp4/093_24_M_JKYS_020.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_021.wav,train/mp4/093_24_M_JKYS_021.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_022.wav,train/mp4/093_24_M_JKYS_022.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_023.wav,train/mp4/093_24_M_JKYS_023.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_024.wav,train/mp4/093_24_M_JKYS_024.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_025.wav,train/mp4/093_24_M_JKYS_025.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_026.wav,train/mp4/093_24_M_JKYS_026.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_027.wav,train/mp4/093_24_M_JKYS_027.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_028.wav,train/mp4/093_24_M_JKYS_028.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_029.wav,train/mp4/093_24_M_JKYS_029.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_030.wav,train/mp4/093_24_M_JKYS_030.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_031.wav,train/mp4/093_24_M_JKYS_031.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_032.wav,train/mp4/093_24_M_JKYS_032.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_033.wav,train/mp4/093_24_M_JKYS_033.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_034.wav,train/mp4/093_24_M_JKYS_034.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_035.wav,train/mp4/093_24_M_JKYS_035.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_036.wav,train/mp4/093_24_M_JKYS_036.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_037.wav,train/mp4/093_24_M_JKYS_037.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_038.wav,train/mp4/093_24_M_JKYS_038.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_039.wav,train/mp4/093_24_M_JKYS_039.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_040.wav,train/mp4/093_24_M_JKYS_040.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_041.wav,train/mp4/093_24_M_JKYS_041.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_042.wav,train/mp4/093_24_M_JKYS_042.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_043.wav,train/mp4/093_24_M_JKYS_043.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_044.wav,train/mp4/093_24_M_JKYS_044.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_045.wav,train/mp4/093_24_M_JKYS_045.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_046.wav,train/mp4/093_24_M_JKYS_046.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_047.wav,train/mp4/093_24_M_JKYS_047.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_048.wav,train/mp4/093_24_M_JKYS_048.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_049.wav,train/mp4/093_24_M_JKYS_049.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_050.wav,train/mp4/093_24_M_JKYS_050.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_051.wav,train/mp4/093_24_M_JKYS_051.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_052.wav,train/mp4/093_24_M_JKYS_052.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_053.wav,train/mp4/093_24_M_JKYS_053.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_054.wav,train/mp4/093_24_M_JKYS_054.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_055.wav,train/mp4/093_24_M_JKYS_055.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_056.wav,train/mp4/093_24_M_JKYS_056.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_057.wav,train/mp4/093_24_M_JKYS_057.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_058.wav,train/mp4/093_24_M_JKYS_058.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_059.wav,train/mp4/093_24_M_JKYS_059.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_060.wav,train/mp4/093_24_M_JKYS_060.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_061.wav,train/mp4/093_24_M_JKYS_061.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_062.wav,train/mp4/093_24_M_JKYS_062.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_063.wav,train/mp4/093_24_M_JKYS_063.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_064.wav,train/mp4/093_24_M_JKYS_064.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_065.wav,train/mp4/093_24_M_JKYS_065.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_066.wav,train/mp4/093_24_M_JKYS_066.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_067.wav,train/mp4/093_24_M_JKYS_067.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_068.wav,train/mp4/093_24_M_JKYS_068.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_069.wav,train/mp4/093_24_M_JKYS_069.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_070.wav,train/mp4/093_24_M_JKYS_070.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_071.wav,train/mp4/093_24_M_JKYS_071.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_072.wav,train/mp4/093_24_M_JKYS_072.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_073.wav,train/mp4/093_24_M_JKYS_073.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_074.wav,train/mp4/093_24_M_JKYS_074.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_075.wav,train/mp4/093_24_M_JKYS_075.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_076.wav,train/mp4/093_24_M_JKYS_076.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_077.wav,train/mp4/093_24_M_JKYS_077.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_078.wav,train/mp4/093_24_M_JKYS_078.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_079.wav,train/mp4/093_24_M_JKYS_079.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_080.wav,train/mp4/093_24_M_JKYS_080.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_081.wav,train/mp4/093_24_M_JKYS_081.mp4,train,ChineseLips
train/wav/093_24_M_JKYS_082.wav,train/mp4/093_24_M_JKYS_082.mp4,train,ChineseLips
